Channel_name,Video_title,Views_x,Likes,Comments,Published_Date,Subscribes,Views_y,Total_videos,Description
ChuChu TV Nursery Rhymes & Kids Songs,Letter “E” Song - Reading fun for Kids!,220142,373,0,2023-09-20T11:30:18Z,68300000,47864382124,710,"ChuChu TV's Toddler Learning Videos are designed to engage kids with fun nursery rhymes and educational songs featuring colorful animations. Our team includes experts in early childhood education, writers, artists, animators, musicians, and parents of young children. While our primary creative team is in India, we work with partners in the US, UK, and Spain to ensure our content is culturally relevant and enjoyable for children worldwide.

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

ChuChu TV is also available on platforms like Amazon Prime Video, Roku, Kiddoodle, and ChuChu TV Pro App.

Download ChuChuTV Pro App 

App Store Link - http://chuchu.me/ChuChuTViOS
Play Store Link - http://chuchu.me/ChuChuTVAndroid

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

Enjoy & Have Fun with your little ones!"
ChuChu TV Nursery Rhymes & Kids Songs,Baby Taku's World - Put Your Toys Away Song - ChuChu TV Sing-along Nursery Rhymes,840436,1354,0,2023-09-15T11:30:14Z,68300000,47864382124,710,"ChuChu TV's Toddler Learning Videos are designed to engage kids with fun nursery rhymes and educational songs featuring colorful animations. Our team includes experts in early childhood education, writers, artists, animators, musicians, and parents of young children. While our primary creative team is in India, we work with partners in the US, UK, and Spain to ensure our content is culturally relevant and enjoyable for children worldwide.

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

ChuChu TV is also available on platforms like Amazon Prime Video, Roku, Kiddoodle, and ChuChu TV Pro App.

Download ChuChuTV Pro App 

App Store Link - http://chuchu.me/ChuChuTViOS
Play Store Link - http://chuchu.me/ChuChuTVAndroid

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

Enjoy & Have Fun with your little ones!"
ChuChu TV Nursery Rhymes & Kids Songs,If You're Happy and You Know It Nursery Rhyme - Kids Songs and Learning Videos - ChuChu TV Classics,512265,795,0,2023-09-13T11:30:22Z,68300000,47864382124,710,"ChuChu TV's Toddler Learning Videos are designed to engage kids with fun nursery rhymes and educational songs featuring colorful animations. Our team includes experts in early childhood education, writers, artists, animators, musicians, and parents of young children. While our primary creative team is in India, we work with partners in the US, UK, and Spain to ensure our content is culturally relevant and enjoyable for children worldwide.

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

ChuChu TV is also available on platforms like Amazon Prime Video, Roku, Kiddoodle, and ChuChu TV Pro App.

Download ChuChuTV Pro App 

App Store Link - http://chuchu.me/ChuChuTViOS
Play Store Link - http://chuchu.me/ChuChuTVAndroid

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

Enjoy & Have Fun with your little ones!"
ChuChu TV Nursery Rhymes & Kids Songs,"Healthy Vegetables Nursery Rhyme - Baby Taku, Jumblikans Dinosaurs - ChuChuTV Toddler Learning Video",484898,868,0,2023-09-22T11:30:06Z,68300000,47864382124,710,"ChuChu TV's Toddler Learning Videos are designed to engage kids with fun nursery rhymes and educational songs featuring colorful animations. Our team includes experts in early childhood education, writers, artists, animators, musicians, and parents of young children. While our primary creative team is in India, we work with partners in the US, UK, and Spain to ensure our content is culturally relevant and enjoyable for children worldwide.

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

ChuChu TV is also available on platforms like Amazon Prime Video, Roku, Kiddoodle, and ChuChu TV Pro App.

Download ChuChuTV Pro App 

App Store Link - http://chuchu.me/ChuChuTViOS
Play Store Link - http://chuchu.me/ChuChuTVAndroid

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

Enjoy & Have Fun with your little ones!"
ChuChu TV Nursery Rhymes & Kids Songs,The Finger Family Song - Kids Songs and Learning Videos - ChuChu TV Classics,3168853,5032,0,2023-09-27T11:30:34Z,68300000,47864382124,710,"ChuChu TV's Toddler Learning Videos are designed to engage kids with fun nursery rhymes and educational songs featuring colorful animations. Our team includes experts in early childhood education, writers, artists, animators, musicians, and parents of young children. While our primary creative team is in India, we work with partners in the US, UK, and Spain to ensure our content is culturally relevant and enjoyable for children worldwide.

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

ChuChu TV is also available on platforms like Amazon Prime Video, Roku, Kiddoodle, and ChuChu TV Pro App.

Download ChuChuTV Pro App 

App Store Link - http://chuchu.me/ChuChuTViOS
Play Store Link - http://chuchu.me/ChuChuTVAndroid

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

Enjoy & Have Fun with your little ones!"
ChuChu TV Nursery Rhymes & Kids Songs,Letter “D” Song - Reading fun for Kids!,292205,370,0,2023-09-06T11:30:28Z,68300000,47864382124,710,"ChuChu TV's Toddler Learning Videos are designed to engage kids with fun nursery rhymes and educational songs featuring colorful animations. Our team includes experts in early childhood education, writers, artists, animators, musicians, and parents of young children. While our primary creative team is in India, we work with partners in the US, UK, and Spain to ensure our content is culturally relevant and enjoyable for children worldwide.

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

ChuChu TV is also available on platforms like Amazon Prime Video, Roku, Kiddoodle, and ChuChu TV Pro App.

Download ChuChuTV Pro App 

App Store Link - http://chuchu.me/ChuChuTViOS
Play Store Link - http://chuchu.me/ChuChuTVAndroid

Listen to ChuChu TV Songs on Spotify - http://chuchu.me/spotify

Enjoy & Have Fun with your little ones!"
Pasta Grannies,How to make a delicious Arborio rice and beans dish called Panissa! | Pasta Grannies,40215,1727,111,2023-09-01T17:30:05Z,945000,55075080,477,"Welcome to Pasta Grannies!  I find and film real Italian grannies - nonne - making delicious, traditional, handmade pasta. And sometimes soups, breads, dolci, rice dishes, that kind of thing, because that is what the Grannies wanted to cook for me. 
I'm saving skills and sharing traditions one recipe and Granny at a time!

Pasta Grannies posts every Friday afternoon."
Pasta Grannies,"Enjoy tomato passata & pasta made by Rita, Adriana and Brunilde!| Pasta Grannies",34137,1610,80,2023-09-22T17:30:01Z,945000,55075080,477,"Welcome to Pasta Grannies!  I find and film real Italian grannies - nonne - making delicious, traditional, handmade pasta. And sometimes soups, breads, dolci, rice dishes, that kind of thing, because that is what the Grannies wanted to cook for me. 
I'm saving skills and sharing traditions one recipe and Granny at a time!

Pasta Grannies posts every Friday afternoon."
Pasta Grannies,93 year old Elda makes tagliatelle with a delicious pork ragu!,50547,1832,72,2023-09-08T19:15:01Z,945000,55075080,477,"Welcome to Pasta Grannies!  I find and film real Italian grannies - nonne - making delicious, traditional, handmade pasta. And sometimes soups, breads, dolci, rice dishes, that kind of thing, because that is what the Grannies wanted to cook for me. 
I'm saving skills and sharing traditions one recipe and Granny at a time!

Pasta Grannies posts every Friday afternoon."
Pasta Grannies,How to make Sardinian ravioli filled with orange and saffron ricotta | Pasta Grannies,35117,1692,82,2023-09-15T17:30:00Z,945000,55075080,477,"Welcome to Pasta Grannies!  I find and film real Italian grannies - nonne - making delicious, traditional, handmade pasta. And sometimes soups, breads, dolci, rice dishes, that kind of thing, because that is what the Grannies wanted to cook for me. 
I'm saving skills and sharing traditions one recipe and Granny at a time!

Pasta Grannies posts every Friday afternoon."
Pasta Grannies,84 yr old Vanna makes 'corzetti' with her great granddaughters! | Pasta Grannies,29244,1518,80,2023-09-29T17:30:03Z,945000,55075080,477,"Welcome to Pasta Grannies!  I find and film real Italian grannies - nonne - making delicious, traditional, handmade pasta. And sometimes soups, breads, dolci, rice dishes, that kind of thing, because that is what the Grannies wanted to cook for me. 
I'm saving skills and sharing traditions one recipe and Granny at a time!

Pasta Grannies posts every Friday afternoon."
E! News,#NickCannon reveals how #MariahCarey helped him through his Lupus diagnosis. #shorts,5533,202,8,2023-09-27T23:48:24Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,An #Olitz reunion? It's handled. 😍 #Scandal #shorts(🎥: IG),6911,350,13,2023-09-28T21:32:49Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,We couldn’t have choreographed this reaction any better. 🥺(🎥: @lindsarnold ) #DWTS #shorts,9686,351,2,2023-09-20T21:13:24Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,We can feel the country legend energy in the air tonight. 🤠 #PCCAs #shorts,2507,63,0,2023-09-29T02:23:11Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,#Zendaya may rue the decision to post this pic. 💍,9753,392,7,2023-09-22T18:37:21Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,Eleanor Roosevelt is #CardiB’s Roman Empire. 🫡 #shorts,3838,223,2,2023-09-30T23:42:24Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,King Kylie has arrived at #ParisFashionWeek. 👑 (🎥: Getty),9474,272,20,2023-09-27T23:18:22Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,Love is Blind: Taylor Talks JP & that MAKEUP COMMENT! | E! News,96043,908,415,2023-09-29T22:19:49Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,All the JAW-DROPPING Moments from the 2023 People's Choice Country Awards | E! News,90454,694,41,2023-09-29T04:33:39Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
E! News,"Rapper Jeezy Files for Divorce from ""The Real"" Alum Jeannie Mai | E! News",94067,621,521,2023-09-15T20:00:59Z,1260000,551751255,13515,"E! News is your go-to source for breaking celebrity news & entertainment.

E! News is the modern-and-bold mood for the pop cultured – brought to life by the diverse perspectives viewers can connect with, in addition to unexpected takes & plenty of laughs! It’s a fun, fresh spin on celebrity news.  E! News features A-list interviews, rising stars, and pop culture exclusives you won’t find anywhere else!

Watch your favorite dramas, comedies, true crime and reality, plus news, sports and pop culture updates on Peacock, the new streaming service from NBCUniversal. Stream now. https://bit.ly/PeacockE"
NBC News,Nightly News Full Broadcast - Sept. 10,598960,6308,716,2023-09-11T02:00:20Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Maryland officer suspended after viral video shows backseat encounter,1877595,13509,4370,2023-09-06T18:00:06Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Utah family YouTuber Ruby Franke arrested on child abuse charges,1225356,11847,2535,2023-09-01T02:45:03Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Nightly News Full Broadcast - Sept. 11,678479,5439,806,2023-09-12T02:00:07Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Over 50 people arrested in Philadelphia looting spree,455578,5058,5333,2023-09-28T00:30:28Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Nightly News Full Broadcast - Sept. 18,1317454,9649,1737,2023-09-19T01:30:30Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Nightly News Full Broadcast - Sept. 14,1151247,8822,1933,2023-09-15T02:00:31Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Republicans soften on federal marijuana reform in a shift that could make it a reality,538844,6703,3129,2023-09-15T20:30:00Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Listen to the crashed F-35 911 call: 'We’ve got a pilot in our house',244499,1668,1100,2023-09-22T11:00:15Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
NBC News,Investigators may have new leads in decades-long mystery of JonBenét Ramsey ,277684,3158,1088,2023-09-27T05:00:26Z,9140000,6421088908,57549,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC"
LiveNOW from FOX,'Take Care Of Maya': Maya takes the stand for first time | LiveNOW from FOX,214337,1861,509,2023-09-26T14:52:25Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,Philadelphia looting rampage continues for second night | LiveNOW from FOX,314960,4505,3995,2023-09-28T14:05:23Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,Texas serial killer murdered by cellmate | LiveNOW from FOX,93800,1833,728,2023-09-19T22:32:53Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,Migrant Crisis: Arrests made in NYC amid National Guard sent for help | LiveNOW from FOX,411274,4259,5198,2023-09-25T18:11:40Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,"Migrant Crisis: Elon Musk tours Eagle Pass, TX with Rep. Tony Gonzalez | LiveNOW from FOX",172658,3085,1327,2023-09-28T23:13:21Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,"Morocco earthquake: 1,000+ dead, video shows moments 6.8 magnitude quake hit | LiveNOW from FOX",382525,2964,891,2023-09-09T15:16:19Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,'8 Passengers' Ruby Franke arrested on suspicion of child abuse | LiveNOW from FOX,170279,1340,390,2023-09-01T19:16:09Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,"Gilgo Beach Murders: New DNA evidence revealed,  Heuermann attorneys speak out | LiveNOW from FOX",60794,955,194,2023-09-27T15:24:07Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,Suzanne Morphew: Remains identified as missing Colorado mom | LiveNOW from FOX,15938,266,86,2023-09-28T22:18:28Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
LiveNOW from FOX,Biden Impeachment: Text messages presented as evidence at House hearing | LiveNOW from FOX,40570,613,391,2023-09-28T16:25:15Z,2800000,2044062330,17579,"Subscribe to LiveNOW from FOX! https://bit.ly/3HvzKqP
Where to watch LiveNOW from FOX: https://www.livenowfox.com/ 
Follow us @livenowfox on Twitter: https://twitter.com/livenowfox

Raw & unfiltered. Watch a non-stop stream of breaking news, live events and stories across the nation. Limited commentary. No opinion. Experience LiveNOW from FOX. 
"
National Geographic,"🔴 LIVE: Cocaine, Contraband, and Cartel Money: To Catch a Smuggler | S3 FULL EPISODES | @NatGeo",2207504,15003,0,2023-09-12T23:24:46Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
